PROJECT_ID,MINISTRY,SECTOR,STATE,AGENCY,ORIGINAL_COST_RS_CRORE,CUMULATIVE_EXPENDITURE_RS_CRORE,PHYSICAL_PROGRESS_PERCENT,START_DATE,ORIGINAL_TARGET_DOC,PROGRESS_CHANGE,EXPENDITURE_CHANGE
618815.0,MINISTRY OF ROAD TRANSPORT & HIGHWAYS,ROADS & HIGHWAYS,TELANGANA,NATIONAL HIGHWAYS AUTHORITY OF INDIA [NHAI],1092.88,304.89,65.68,2024-01-04,2026-01-04,,
618815.0,MINISTRY OF ROAD TRANSPORT & HIGHWAYS,ROADS & HIGHWAYS,TELANGANA,NATIONAL HIGHWAYS AUTHORITY OF INDIA [NHAI],1092.88,304.91,70.76,2024-01-04,2026-01-04,5.079999999999998,0.020000000000038654
618815.0,MINISTRY OF ROAD TRANSPORT & HIGHWAYS,ROADS & HIGHWAYS,TELANGANA,NHAI,1092.88,377.96,74.42999999999999,2024-01-04,2026-01-04,3.6699999999999875,73.04999999999995
618815.0,MINISTRY OF ROAD TRANSPORT & HIGHWAYS,ROADS & HIGHWAYS,TELANGANA,NHAI,1092.88,408.59,77.64999999999999,2024-01-04,2026-01-04,3.219999999999999,30.629999999999995
618816.0,MINISTRY OF ROAD TRANSPORT & HIGHWAYS,ROADS & HIGHWAYS,TELANGANA,NATIONAL HIGHWAYS AUTHORITY OF INDIA [NHAI],1105.25,108.59,6.460000000000001,2025-01-07,2027-01-07,,
618816.0,MINISTRY OF ROAD TRANSPORT & HIGHWAYS,ROADS & HIGHWAYS,TELANGANA,NHAI,1105.25,168.17,10.06,2025-01-07,2027-01-07,3.5999999999999996,59.579999999999984
618816.0,MINISTRY OF ROAD TRANSPORT & HIGHWAYS,ROADS & HIGHWAYS,TELANGANA,NHAI,1105.25,168.28,10.11,2025-01-07,2027-01-07,0.049999999999998934,0.11000000000001364
618817.0,MINISTRY OF ROAD TRANSPORT & HIGHWAYS,ROADS & HIGHWAYS,TELANGANA,NATIONAL HIGHWAYS AUTHORITY OF INDIA [NHAI],973.45,227.62,42.15,2025-01-03,2027-01-03,,
618817.0,MINISTRY OF ROAD TRANSPORT & HIGHWAYS,ROADS & HIGHWAYS,TELANGANA,NATIONAL HIGHWAYS AUTHORITY OF INDIA [NHAI],973.45,228.13,43.1,2025-01-03,2027-01-03,0.9500000000000028,0.5099999999999909
618817.0,MINISTRY OF ROAD TRANSPORT & HIGHWAYS,ROADS & HIGHWAYS,TELANGANA,NHAI,973.45,270.95,44.0,2025-01-03,2027-01-03,0.8999999999999986,42.81999999999999
618817.0,MINISTRY OF ROAD TRANSPORT & HIGHWAYS,ROADS & HIGHWAYS,TELANGANA,NHAI,973.45,271.03,45.89,2025-01-03,2027-01-03,1.8900000000000006,0.07999999999998408
618818.0,MINISTRY OF ROAD TRANSPORT & HIGHWAYS,ROADS & HIGHWAYS,"MULTI-STATES (ANDHRA PRADESH, TELANGANA)",NATIONAL HIGHWAYS AUTHORITY OF INDIA [NHAI],1183.23,1.28,2.8000000000000003,2025-01-05,2027-01-05,,
618818.0,MINISTRY OF ROAD TRANSPORT & HIGHWAYS,ROADS & HIGHWAYS,"MULTI-STATES (ANDHRA PRADESH, TELANGANA)",NATIONAL HIGHWAYS AUTHORITY OF INDIA [NHAI],1183.23,2.01,3.0,2025-01-05,2027-01-05,0.19999999999999973,0.7299999999999998
618818.0,MINISTRY OF ROAD TRANSPORT & HIGHWAYS,ROADS & HIGHWAYS,"MULTI-STATES (ANDHRA PRADESH, TELANGANA)",NHAI,1183.23,228.66,4.37,2025-01-10,2027-01-05,1.37,226.65
618818.0,MINISTRY OF ROAD TRANSPORT & HIGHWAYS,ROADS & HIGHWAYS,"MULTI-STATES (ANDHRA PRADESH, TELANGANA)",NHAI,1183.23,228.68,5.800000000000001,2025-01-10,2027-01-05,1.4300000000000006,0.020000000000010232
618819.0,MINISTRY OF ROAD TRANSPORT & HIGHWAYS,ROADS & HIGHWAYS,ODISHA,NATIONAL HIGHWAYS AUTHORITY OF INDIA [NHAI],183.03,89.36,99.0,2021-01-03,2022-01-03,,
618819.0,MINISTRY OF ROAD TRANSPORT & HIGHWAYS,ROADS & HIGHWAYS,ODISHA,NATIONAL HIGHWAYS AUTHORITY OF INDIA [NHAI],183.03,89.36,99.0,2021-01-03,2022-01-03,0.0,0.0
618820.0,MINISTRY OF ROAD TRANSPORT & HIGHWAYS,ROADS & HIGHWAYS,ODISHA,NATIONAL HIGHWAYS AUTHORITY OF INDIA [NHAI],861.84,383.65,91.0,2023-01-12,2025-01-12,,
618820.0,MINISTRY OF ROAD TRANSPORT & HIGHWAYS,ROADS & HIGHWAYS,ODISHA,NATIONAL HIGHWAYS AUTHORITY OF INDIA [NHAI],861.84,390.01,91.0,2023-01-12,2025-01-12,0.0,6.360000000000014
618820.0,MINISTRY OF ROAD TRANSPORT & HIGHWAYS,ROADS & HIGHWAYS,ODISHA,NHAI,861.84,390.03,91.8,2023-01-12,2025-01-12,0.7999999999999972,0.01999999999998181
618820.0,MINISTRY OF ROAD TRANSPORT & HIGHWAYS,ROADS & HIGHWAYS,ODISHA,NHAI,861.84,395.96,92.02,2023-01-12,2025-01-12,0.21999999999999886,5.930000000000007
618821.0,MINISTRY OF ROAD TRANSPORT & HIGHWAYS,ROADS & HIGHWAYS,ODISHA,NATIONAL HIGHWAYS AUTHORITY OF INDIA [NHAI],920.47,412.89,91.0,2023-01-12,2025-01-12,,
618821.0,MINISTRY OF ROAD TRANSPORT & HIGHWAYS,ROADS & HIGHWAYS,ODISHA,NATIONAL HIGHWAYS AUTHORITY OF INDIA [NHAI],920.47,421.58,91.0,2023-01-12,2025-01-12,0.0,8.689999999999998
618821.0,MINISTRY OF ROAD TRANSPORT & HIGHWAYS,ROADS & HIGHWAYS,ODISHA,NHAI,920.47,421.6,91.0,2023-01-12,2025-01-12,0.0,0.020000000000038654
618821.0,MINISTRY OF ROAD TRANSPORT & HIGHWAYS,ROADS & HIGHWAYS,ODISHA,NHAI,920.47,424.45,98.22,2023-01-12,2025-01-12,7.219999999999999,2.849999999999966
618822.0,MINISTRY OF ROAD TRANSPORT & HIGHWAYS,ROADS & HIGHWAYS,ODISHA,NATIONAL HIGHWAYS AUTHORITY OF INDIA [NHAI],929.91,365.01,92.3,2023-01-12,2025-01-12,,
618822.0,MINISTRY OF ROAD TRANSPORT & HIGHWAYS,ROADS & HIGHWAYS,ODISHA,NATIONAL HIGHWAYS AUTHORITY OF INDIA [NHAI],929.91,365.06,92.3,2023-01-12,2025-01-12,0.0,0.05000000000001137
